"entidad","municipio","causa","total_hectareas","fecha_termino"
"Puebla","Lafragua","Actividades pecuarias",1,2018-03-06
"Puebla","Tehuacán","Intencional",0.5,2018-03-06
"Puebla","Tepatlaxco de Hidalgo","Intencional",0.75,2018-03-06
"Puebla","Tlahuapan","Actividades pecuarias",0.96,2018-03-09
"Puebla","Atzitzintla","Actividades pecuarias",16,2018-03-11
"Puebla","San Nicolás de los Ranchos","Actividades pecuarias",2.86,2018-03-11
"Puebla","Ahuazotepec","Intencional",5,2018-03-11
"Puebla","Chignautla","Intencional",0.8,2018-03-11
"Puebla","Tlahuapan","Actividades agrícolas",1.78,2018-03-11
"Puebla","Tlachichuca","Actividades pecuarias",19.77,2018-03-12
"Puebla","Tianguismanalco","Intencional",1.02,2018-03-12
"Puebla","Tepatlaxco de Hidalgo","Intencional",1.5,2018-03-12
"Puebla","Puebla","Intencional",3,2018-03-13
"Puebla","Oriental","Intencional",1.08,2018-03-13
"Puebla","Tlahuapan","Actividades agrícolas",2,2018-03-13
"Puebla","San Salvador el Seco","Intencional",26.63,2018-03-14
"Puebla","Zacatlán","Desconocidas",20.48,2018-03-11
"Puebla","San Pedro Cholula","Intencional",1,2018-03-14
"Puebla","San Nicolás de los Ranchos","Actividades agrícolas",1.5,2018-03-15
"Puebla","San Nicolás de los Ranchos","Actividades agrícolas",2,2018-03-15
"Puebla","Tianguismanalco","Intencional",2,2018-03-16
"Puebla","Tepatlaxco de Hidalgo","Intencional",2.29,2018-03-16
"Puebla","San Nicolás de los Ranchos","Residuos de aprovechamiento forestal",3.5,2018-03-16
"Puebla","San Nicolás de los Ranchos","Quema de basureros",1,2018-03-16
"Puebla","Tlahuapan","Actividades agrícolas",3,2018-03-16
"Puebla","Acajete","Intencional",5.17,2018-03-16
"Puebla","Chignahuapan","Desconocidas",11.8,2018-03-16
"Puebla","San Salvador el Verde","Cazadores",1.79,2018-03-17
"Puebla","Zacatlán","Quema de basureros",3,2018-03-18
"Puebla","San Nicolás de los Ranchos","Actividades agrícolas",1.73,2018-03-18
"Puebla","Tlachichuca","Actividades agrícolas",1.95,2018-03-18
"Puebla","San Nicolás de los Ranchos","Actividades agrícolas",9.28,2018-03-19
"Puebla","Chapulco","Actividades agrícolas",21.2,2018-03-19
"Puebla","Calpan","Actividades agrícolas",5.05,2018-03-19
"Puebla","Tlachichuca","Intencional",6.5,2018-03-19
"Puebla","San Salvador el Seco","Fogatas",12.5,2018-03-19
"Puebla","Xochiapulco","Intencional",6,2018-03-19
"Puebla","San Nicolás de los Ranchos","Residuos de aprovechamiento forestal",5,2018-03-20
"Puebla","Ocotepec","Intencional",1,2018-03-20
"Puebla","Tlahuapan","Cazadores",5,2018-03-20
"Puebla","Tianguismanalco","Intencional",3,2018-03-20
"Puebla","Tianguismanalco","Intencional",4,2018-03-20
"Puebla","Zacatlán","Desconocidas",7,2018-03-20
"Puebla","San Nicolás de los Ranchos","Otras actividades productivas",2,2018-03-21
"Puebla","Tianguismanalco","Intencional",1,2018-03-21
"Puebla","Puebla","Intencional",2.5,2018-03-20
"Puebla","Tlahuapan","Cazadores",1.5,2018-03-20
"Puebla","Acatzingo","Fogatas",5,2018-03-21
"Puebla","Chietla","Actividades pecuarias",83.9,2018-03-22
"Puebla","San Nicolás de los Ranchos","Intencional",2,2018-03-22
"Puebla","San Nicolás de los Ranchos","Otras actividades productivas",4.5,2018-03-23
"Puebla","Tepeyahualco","Intencional",2.87,2018-03-23
"Puebla","Tepeyahualco","Intencional",4.16,2018-03-23
"Puebla","Zacatlán","Intencional",3.15,2018-03-24
"Puebla","Tlachichuca","Actividades pecuarias",2.7,2018-03-24
"Puebla","Zaragoza","Intencional",0.67,2018-03-24
"Puebla","Tlachichuca","Actividades pecuarias",3,2018-03-24
"Puebla","Tlahuapan","Actividades pecuarias",2,2018-03-24
"Puebla","Ixtacamaxtitlán","Intencional",16.97,2018-03-25
"Puebla","Chilchotla","Actividades agrícolas",2,2018-03-25
"Puebla","Tianguismanalco","Otras actividades productivas",4,2018-03-25
"Puebla","San Felipe Teotlalcingo","Actividades agrícolas",10,2018-03-25
"Puebla","San Nicolás de los Ranchos","Otras actividades productivas",2,2018-03-25
"Puebla","Lafragua","Intencional",3,2018-03-25
"Puebla","Tlahuapan","Actividades agrícolas",1,2018-03-25
"Puebla","San Martín Texmelucan","Actividades pecuarias",8,2018-03-26
"Puebla","San Nicolás de los Ranchos","Actividades agrícolas",10,2018-03-26
"Puebla","Atzitzintla","Actividades pecuarias",29,2018-03-26
"Puebla","Libres","Intencional",0.5,2018-03-26
"Puebla","Libres","Intencional",1,2018-03-26
"Puebla","San Nicolás de los Ranchos","Cazadores",35,2018-03-27
"Puebla","Lafragua","Actividades agrícolas",5,2018-03-27
"Puebla","San Nicolás de los Ranchos","Actividades agrícolas",6,2018-03-27
"Puebla","Chilchotla","Actividades agrícolas",3,2018-03-27
"Puebla","Cuyoaco","Actividades agrícolas",6,2018-03-27
"Puebla","San Nicolás de los Ranchos","Actividades pecuarias",1,2018-03-27
"Puebla","Huauchinango","Actividades pecuarias",2,2018-03-27
"Puebla","Chalchicomula de Sesma","Actividades pecuarias",4.77,2018-03-27
"Puebla","Puebla","Intencional",7,2018-03-27
"Puebla","Tepeyahualco","Intencional",3,2018-03-28
"Puebla","San Nicolás de los Ranchos","Intencional",20,2018-03-28
"Puebla","Zacapoaxtla","Intencional",3,2018-03-28
"Puebla","Ahuazotepec","Desconocidas",4,2018-03-28
"Puebla","Ahuazotepec","Desconocidas",6,2018-03-28
"Puebla","Chila","Intencional",394,2018-03-29
"Puebla","Tianguismanalco","Actividades pecuarias",20,2018-03-29
"Puebla","Ahuazotepec","Intencional",3,2018-03-29
"Puebla","Tepatlaxco de Hidalgo","Intencional",2.5,2018-03-29
"Puebla","Libres","Intencional",20,2018-03-29
"Puebla","San Nicolás de los Ranchos","Actividades pecuarias",1,2018-03-29
"Puebla","Tianguismanalco","Intencional",23,2018-03-30
"Puebla","San Nicolás de los Ranchos","Otras actividades productivas",20,2018-03-30
"Puebla","Tlahuapan","Actividades agrícolas",3,2018-03-30
"Puebla","Tlahuapan","Actividades agrícolas",2,2018-03-30
"Puebla","Libres","Intencional",1,2018-03-31
"Puebla","Tlachichuca","Actividades agrícolas",2,2018-03-31
"Puebla","Tlahuapan","Intencional",2,2018-04-01
"Puebla","Chignautla","Actividades pecuarias",2,2018-04-01
"Puebla","San Nicolás de los Ranchos","Desconocidas",3,2018-04-01
"Puebla","Ixtacamaxtitlán","Actividades agrícolas",1,2018-04-01
"Puebla","Tlachichuca","Actividades agrícolas",5,2018-04-01
"Puebla","Tlahuapan","Actividades agrícolas",2.5,2018-04-01
"Puebla","Aquixtla","Intencional",35,2018-04-02
"Puebla","Xiutetelco","Fogatas",1,2018-04-01
"Puebla","Tlahuapan","Cazadores",3,2018-04-02
"Puebla","Tlahuapan","Actividades agrícolas",5,2018-04-02
"Puebla","San Nicolás de los Ranchos","Intencional",4,2018-04-02
"Puebla","Aljojuca","Intencional",13,2018-04-03
"Puebla","San Nicolás de los Ranchos","Intencional",0.5,2018-04-03
"Puebla","Cuyoaco","Actividades agrícolas",2,2018-04-03
"Puebla","Zacatlán","Intencional",0.5,2018-04-03
"Puebla","Tlachichuca","Otras actividades productivas",78.9,2018-04-04
"Puebla","Zacatlán","Intencional",2.5,2018-04-04
"Puebla","Lafragua","Actividades pecuarias",3,2018-04-04
"Puebla","San Nicolás de los Ranchos","Intencional",1.5,2018-04-04
"Puebla","Zacatlán","Desconocidas",0.5,2018-04-06
"Puebla","Xiutetelco","Actividades pecuarias",13,2018-04-07
"Puebla","Chalchicomula de Sesma","Intencional",7.1,2018-04-08
"Puebla","Chila","Intencional",1,2018-04-08
"Puebla","Chignautla","Intencional",10,2018-04-09
"Puebla","Tochimilco","Actividades agrícolas",3,2018-04-09
"Puebla","Chignautla","Actividades pecuarias",1,2018-04-10
"Puebla","Atlixco","Actividades pecuarias",4,2018-04-10
"Puebla","Huaquechula","Intencional",9.1,2018-04-13
"Puebla","Tlahuapan","Actividades agrícolas",2,2018-04-13
"Puebla","Tianguismanalco","Intencional",2,2018-04-14
"Puebla","Tochimilco","Intencional",10,2018-04-15
"Puebla","Tlahuapan","Fumadores",19,2018-04-15
"Puebla","Chignautla","Desconocidas",1.3,2018-04-16
"Puebla","Lafragua","Actividades pecuarias",2.5,2018-04-17
"Puebla","Chignautla","Intencional",0.5,2018-04-17
"Puebla","Libres","Intencional",1.5,2018-04-17
"Puebla","Lafragua","Otras actividades productivas",40,2018-04-18
"Puebla","Nealtican","Otras actividades productivas",0.5,2018-04-18
"Puebla","Libres","Intencional",1,2018-04-18
"Puebla","Zacapoaxtla","Actividades agrícolas",2,2018-04-18
"Puebla","San Nicolás de los Ranchos","Actividades agrícolas",5.58,2018-04-18
"Puebla","San Nicolás de los Ranchos","Otras actividades productivas",1.5,2018-04-18
"Puebla","Tepatlaxco de Hidalgo","Intencional",1.5,2018-04-18
"Puebla","Guadalupe Victoria","Actividades pecuarias",4.6,2018-04-19
"Puebla","Atlixco","Otras actividades productivas",3.21,2018-04-19
"Puebla","Libres","Intencional",30.4,2018-04-19
"Puebla","Cuautinchán","Intencional",2,2018-04-19
"Puebla","Tlahuapan","Cazadores",2,2018-04-19
"Puebla","Xochitlán Todos Santos","Actividades pecuarias",135,2018-04-20
"Puebla","Xochitlán Todos Santos","Actividades pecuarias",282,2018-04-20
"Puebla","Tlahuapan","Cazadores",1,2018-04-20
"Puebla","Tlachichuca","Actividades pecuarias",2.5,2018-04-20
"Puebla","Tepeyahualco","Intencional",8.6,2018-04-20
"Puebla","Tianguismanalco","Intencional",1,2018-04-20
"Puebla","Tepatlaxco de Hidalgo","Intencional",0.75,2018-04-20
"Puebla","Zacatlán","Desconocidas",0.8,2018-04-20
"Puebla","Tlahuapan","Actividades agrícolas",2,2018-04-21
"Puebla","San Nicolás de los Ranchos","Otras actividades productivas",8,2018-04-21
"Puebla","Tlahuapan","Intencional",2,2018-04-21
"Puebla","Ixtacamaxtitlán","Intencional",4,2018-04-21
"Puebla","Tlatlauquitepec","Intencional",1,2018-04-21
"Puebla","Tlahuapan","Cazadores",5.16,2018-04-21
"Puebla","Lafragua","Actividades pecuarias",2.5,2018-04-22
"Puebla","Zacatlán","Desconocidas",2,2018-04-22
"Puebla","Santiago Miahuatlán","Intencional",3,2018-04-22
"Puebla","Vicente Guerrero","Actividades agrícolas",1.5,2018-04-23
"Puebla","Lafragua","Actividades agrícolas",2,2018-04-23
"Puebla","San Salvador el Seco","Intencional",35.35,2018-05-07
"Puebla","Tepeyahualco","Intencional",1.5,2018-05-10
"Puebla","Tetela de Ocampo","Fogatas",2,2018-05-13
"Puebla","Chignautla","Intencional",4.4,2018-05-14
"Puebla","Zacatlán","Desconocidas",15,2018-05-15
"Puebla","Tetela de Ocampo","Desconocidas",162,2018-05-17
"Puebla","Zacatlán","Intencional",1,2018-05-16
"Puebla","Zacatlán","Desconocidas",4,2018-05-17
"Puebla","Zacatlán","Desconocidas",4.1,2018-05-17
"Puebla","Tlahuapan","Actividades agrícolas",1.5,2018-05-17
"Puebla","Zacatlán","Desconocidas",6,2018-05-18
"Puebla","Tlachichuca","Actividades pecuarias",5.1,2018-05-18
"Puebla","Lafragua","Actividades pecuarias",12,2018-05-19
"Puebla","Chignautla","Transportes",0.5,2018-05-19
"Puebla","Tlachichuca","Intencional",1.5,2018-05-20
"Puebla","Huitzilan de Serdán","Intencional",2.2,2018-05-22
"Puebla","Tepeyahualco","Intencional",9.5,2018-05-22
"Puebla","Lafragua","Actividades pecuarias",5,2018-05-23
"Puebla","Tepatlaxco de Hidalgo","Intencional",3,2018-05-25
"Puebla","Ixtacamaxtitlán","Intencional",8.33,2018-05-27
"Puebla","Xochiapulco","Desconocidas",7.41,2018-05-27
"Puebla","Chalchicomula de Sesma","Actividades pecuarias",6,2018-05-27
"Puebla","Tlahuapan","Actividades agrícolas",5,2018-05-27
"Puebla","Ajalpan","Actividades agrícolas",60,2018-05-28
"Puebla","Tetela de Ocampo","Desconocidas",14.6,2018-05-28
"Puebla","Chignahuapan","Desconocidas",3,2018-05-28
"Puebla","Xochiapulco","Otras actividades productivas",4.8,2018-05-28
"Puebla","Zautla","Intencional",1,2018-05-28
"Puebla","Chilchotla","Actividades agrícolas",4.5,2018-05-29
"Puebla","Zacatlán","Desconocidas",4,2018-05-29
"Puebla","Xochiapulco","Otras actividades productivas",1,2018-05-29
"Puebla","Tepatlaxco de Hidalgo","Intencional",2,2018-05-29
"Puebla","Chilchotla","Actividades agrícolas",8,2018-05-30
"Puebla","Libres","Quema de basureros",157,2018-05-31
"Puebla","Zacatlán","Intencional",10,2018-05-30
"Puebla","Xochiapulco","Otras actividades productivas",7,2018-05-30
"Puebla","Chignautla","Intencional",2.5,2018-05-30
"Puebla","Tepatlaxco de Hidalgo","Actividades agrícolas",1,2018-05-30
"Puebla","San Salvador el Verde","Intencional",200,2018-05-31
"Puebla","Zacatlán","Actividades agrícolas",18,2018-05-31
"Puebla","Chignahuapan","Desconocidas",25,2018-05-31
"Puebla","Puebla","Intencional",100,2018-06-01
"Puebla","Tetela de Ocampo","Actividades agrícolas",353.8,2018-06-01
"Puebla","Chilchotla","Actividades agrícolas",3,2018-05-31
"Puebla","Tepatlaxco de Hidalgo","Intencional",1,2018-05-31
"Puebla","Guadalupe Victoria","Intencional",6,2018-05-31
"Puebla","Ixtacamaxtitlán","Intencional",102.38,2018-06-02
"Puebla","San Nicolás de los Ranchos","Intencional",33.2,2018-06-01
"Puebla","San Nicolás de los Ranchos","Intencional",2,2018-06-01
"Puebla","Ajalpan","Intencional",3,2018-06-01
"Puebla","San Nicolás de los Ranchos","Actividades agrícolas",3,2018-06-01
"Puebla","Zacatlán","Intencional",60,2018-06-03
"Puebla","Tlachichuca","Actividades pecuarias",4,2018-06-03
"Puebla","Xochiapulco","Intencional",1,2018-06-03
"Puebla","Tlachichuca","Actividades pecuarias",10,2018-06-04
"Puebla","Nealtican","Intencional",2,2018-06-04
"Puebla","San Nicolás de los Ranchos","Intencional",5,2018-06-04
"Puebla","San Salvador el Seco","Intencional",4,2018-06-04
"Puebla","Tepatlaxco de Hidalgo","Intencional",1,2018-06-04
"Puebla","Calpan","Fogatas",2,2018-06-04
"Puebla","Zacatlán","Desconocidas",12,2018-06-05
"Puebla","Tianguismanalco","Intencional",6,2018-06-05
"Puebla","Chilchotla","Actividades pecuarias",25,2018-07-23
"Puebla","San Nicolás de los Ranchos","Otras actividades productivas",2,2018-07-25
"Puebla","Tepanco de López","Intencional",5.87,2018-09-11
"Puebla","Tepanco de López","Intencional",1,2018-10-05
"Puebla","Libres","Intencional",8.3,2018-10-06
"Puebla","Acatlán","Fumadores",2,2018-12-06
"Puebla","Nicolás Bravo","Festividades y rituales",0.25,2018-12-12
"Puebla","Oriental","Intencional",3,2018-12-19
"Puebla","Vicente Guerrero","Actividades pecuarias",2,2018-12-19
"Puebla","Tlachichuca","Intencional",1,2018-12-23
"Puebla","Cañada Morelos","Actividades pecuarias",29,2018-12-24
"Puebla","Tianguismanalco","Fogatas",1.5,2018-12-27
"Puebla","Puebla","Fogatas",12.6,2019-01-01
"Puebla","Tlachichuca","Fogatas",6.79,2019-01-01
"Puebla","Tlatlauquitepec","Intencional",21.5,2019-01-02
"Puebla","Libres","Intencional",1,2019-01-02
"Puebla","Tlachichuca","Intencional",4.03,2019-01-04
"Puebla","Tlatlauquitepec","Intencional",0.5,2019-01-04
"Puebla","Tlatlauquitepec","Intencional",2,2019-01-06
"Puebla","Tepeyahualco","Intencional",2,2019-01-07
"Puebla","Tepanco de López","Intencional",3.5,2019-01-09
"Puebla","Tlachichuca","Intencional",20.7,2019-01-11
"Puebla","Oriental","Intencional",3,2019-01-11
"Puebla","Tlachichuca","Actividades pecuarias",1.6,2019-01-14
"Puebla","Tlachichuca","Actividades pecuarias",8.3,2019-01-14
"Puebla","Ixtacamaxtitlán","Actividades agrícolas",18.58,2019-01-18
"Puebla","San Nicolás Buenos Aires","Actividades agrícolas",36,2019-01-22
"Puebla","Puebla","Actividades agrícolas",2,2019-01-21
"Puebla","Puebla","Intencional",3,2019-01-21
"Puebla","Tlachichuca","Intencional",8,2019-01-22
"Puebla","Chilchotla","Actividades pecuarias",1,2019-01-22
"Puebla","Chignautla","Actividades agrícolas",12.68,2019-01-22
"Puebla","Tepatlaxco de Hidalgo","Actividades agrícolas",8.6,2019-01-23
"Puebla","San Salvador el Seco","Intencional",6.1,2019-01-24
"Puebla","Tlachichuca","Intencional",49.8,2019-01-25
"Puebla","Tlachichuca","Actividades pecuarias",4.87,2019-01-24
"Puebla","Tlahuapan","Actividades agrícolas",3,2019-01-24
"Puebla","Chignautla","Actividades pecuarias",1.5,2019-01-24
"Puebla","General Felipe Ángeles","Actividades pecuarias",2.7,2019-01-25
"Puebla","Mazapiltepec de Juárez","Actividades pecuarias",3.7,2019-01-26
"Puebla","San Salvador el Seco","Actividades agrícolas",1.5,2019-01-27
"Puebla","Atzitzintla","Actividades agrícolas",148,2019-01-28
"Puebla","Tlachichuca","Actividades pecuarias",50,2019-01-28
"Puebla","Tlachichuca","Actividades pecuarias",62.1,2019-01-30
"Puebla","Chilchotla","Actividades pecuarias",367,2019-02-03
"Puebla","Tlahuapan","Otras actividades productivas",1.5,2019-01-30
"Puebla","Atzitzintla","Actividades pecuarias",1.5,2019-01-31
"Puebla","Tlachichuca","Actividades agrícolas",2,2019-01-31
"Puebla","Tlachichuca","Actividades pecuarias",0.5,2019-01-31
"Puebla","Tlachichuca","Actividades pecuarias",2,2019-01-31
"Puebla","Atzitzintla","Actividades pecuarias",10.8,2019-02-03
"Puebla","San Salvador el Seco","Actividades pecuarias",12.7,2019-02-04
"Puebla","Libres","Fogatas",1.5,2019-02-04
"Puebla","Cuyoaco","Intencional",1,2019-02-04
"Puebla","Tlachichuca","Actividades pecuarias",18.1,2019-02-04
"Puebla","Zacatlán","Actividades pecuarias",2,2019-02-06
"Puebla","San Salvador el Verde","Actividades pecuarias",41.7,2019-02-06
"Puebla","Tlachichuca","Fumadores",8,2019-02-06
"Puebla","Tepatlaxco de Hidalgo","Intencional",31.52,2019-02-07
"Puebla","Tlachichuca","Actividades agrícolas",1,2019-02-07
"Puebla","Xiutetelco","Actividades pecuarias",8.22,2019-02-07
"Puebla","Tetela de Ocampo","Quema de basureros",19.26,2019-02-08
"Puebla","San Nicolás de los Ranchos","Otras actividades productivas",5.1,2019-02-10
"Puebla","Oriental","Actividades pecuarias",5,2019-02-11
"Puebla","Tlachichuca","Actividades pecuarias",1,2019-02-12
"Puebla","Tlachichuca","Actividades agrícolas",0.5,2019-02-15
"Puebla","Oriental","Intencional",5.67,2019-02-17
"Puebla","Huitzilan de Serdán","Intencional",7.1,2019-02-18
"Puebla","Soltepec","Actividades agrícolas",4.95,2019-02-18
"Puebla","Tlachichuca","Actividades pecuarias",10.9,2019-02-19
"Puebla","Tlachichuca","Actividades pecuarias",15.81,2019-02-19
"Puebla","Tlahuapan","Actividades agrícolas",7.85,2019-02-20
"Puebla","Tepatlaxco de Hidalgo","Actividades agrícolas",2,2019-02-18
"Puebla","Chignautla","Actividades pecuarias",238,2019-02-20
"Puebla","Tlachichuca","Actividades pecuarias",1,2019-02-19
"Puebla","Zacatlán","Actividades pecuarias",5,2019-02-19
"Puebla","San Salvador el Seco","Actividades pecuarias",0.5,2019-02-19
"Puebla","Puebla","Intencional",7.65,2019-02-20
"Puebla","Chilchotla","Actividades pecuarias",23.52,2019-02-21
"Puebla","San Salvador el Seco","Actividades pecuarias",8.2,2019-02-22
"Puebla","Tepatlaxco de Hidalgo","Actividades agrícolas",2.5,2019-02-20
"Puebla","San Nicolás de los Ranchos","Actividades agrícolas",1,2019-02-21
"Puebla","Huitzilan de Serdán","Desconocidas",22.18,2019-02-23
"Puebla","Zacatlán","Actividades pecuarias",3,2019-02-21
"Puebla","Chignautla","Intencional",12.7,2019-02-21
"Puebla","San Salvador el Seco","Quema de basureros",77.1,2019-02-21
"Puebla","Acajete","Intencional",10.9,2019-02-21
"Puebla","San Nicolás de los Ranchos","Otras actividades productivas",5.11,2019-02-22
"Puebla","Guadalupe Victoria","Actividades pecuarias",37.1,2019-02-22
"Puebla","San Antonio Cañada","Actividades pecuarias",2,2019-02-22
"Puebla","Lafragua","Actividades pecuarias",5.9,2019-02-22
"Puebla","Zacatlán","Desconocidas",2,2019-02-22
"Puebla","Lafragua","Actividades agrícolas",16.32,2019-02-23
"Puebla","Puebla","Fumadores",15,2019-02-22
"Puebla","Tetela de Ocampo","Desconocidas",7,2019-02-23
"Puebla","Libres","Actividades pecuarias",2,2019-02-23
"Puebla","Puebla","Intencional",2,2019-02-24
"Puebla","Zacatlán","Actividades pecuarias",3,2019-02-26
"Puebla","Tepeyahualco","Intencional",5.68,2019-02-26
"Puebla","Atlixco","Intencional",9.03,2019-02-26
"Puebla","Tlachichuca","Actividades pecuarias",213,2019-02-28
"Puebla","Acajete","Desconocidas",161.83,2019-03-01
"Puebla","Zacatlán","Actividades pecuarias",1,2019-02-27
